participant_code,group,medical_experience,legal_experience,conlang_experience,native_english,item_id,topic,llm_answer,correct_answer,model_correct,llm_logit_difference
P46,control,0.0,0.0,0.0,0.0,Contracts_41,Contracts,A,A,1,3.7478219897473855
P46,control,0.0,0.0,0.0,0.0,Contracts_44,Contracts,B,B,1,5.442417710521792
P46,control,0.0,0.0,0.0,0.0,Contracts_49,Contracts,B,B,1,9.190239700269178
P46,control,0.0,0.0,0.0,0.0,Contracts_61,Contracts,A,B,0,5.0005849582427535
P46,control,0.0,0.0,0.0,0.0,Evidence_19,Evidence,A,A,1,3.7478219897473855
P46,control,0.0,0.0,0.0,0.0,Evidence_21,Evidence,B,A,0,-4.595119850134589
P46,control,0.0,0.0,0.0,0.0,Evidence_36,Evidence,B,B,1,2.602689685444384
P46,control,0.0,0.0,0.0,0.0,Evidence_37,Evidence,A,B,0,3.7478219897473855
P46,control,0.0,0.0,0.0,0.0,Evidence_51,Evidence,A,A,1,0.8472978603872034
P46,control,0.0,0.0,0.0,0.0,Evidence_53,Evidence,B,A,0,2.19722457733622
P46,control,0.0,0.0,0.0,0.0,Evidence_54,Evidence,B,B,1,3.7478219897473855
P46,control,0.0,0.0,0.0,0.0,Evidence_58,Evidence,A,A,1,3.496507561466479
P46,control,0.0,0.0,0.0,0.0,Evidence_61,Evidence,B,B,1,3.7478219897473855
P46,control,0.0,0.0,0.0,0.0,Evidence_64,Evidence,B,B,1,0.0
P46,control,0.0,0.0,0.0,0.0,Evidence_69,Evidence,A,A,1,5.442417710521792
P46,control,0.0,0.0,0.0,0.0,Evidence_9,Evidence,B,B,1,-1.3499267169490166
P46,control,0.0,0.0,0.0,0.0,Surgery_15,Surgery,B,B,1,5.442417710521792
P46,control,0.0,0.0,0.0,0.0,Surgery_152,Surgery,A,A,1,3.0445224377234235
P46,control,0.0,0.0,0.0,0.0,Surgery_225,Surgery,B,B,1,4.189654742026424
P46,control,0.0,0.0,0.0,0.0,Surgery_229,Surgery,A,A,1,5.98141421125448
P46,control,0.0,0.0,0.0,0.0,Surgery_249,Surgery,B,B,1,4.595119850134589
P46,control,0.0,0.0,0.0,0.0,Surgery_25,Surgery,B,B,1,3.0445224377234235
P46,control,0.0,0.0,0.0,0.0,Surgery_265,Surgery,A,B,0,5.0005849582427535
P46,control,0.0,0.0,0.0,0.0,Surgery_280,Surgery,B,B,1,3.7478219897473855
P46,control,0.0,0.0,0.0,0.0,Surgery_283_flipped,Surgery,B,A,0,5.442417710521792
P46,control,0.0,0.0,0.0,0.0,Surgery_50,Surgery,B,A,0,3.208825489014698
P46,control,0.0,0.0,0.0,0.0,Surgery_62,Surgery,A,A,1,3.7478219897473855
P46,control,0.0,0.0,0.0,0.0,Surgery_84,Surgery,A,A,1,4.595119850134589
P46,control,0.0,0.0,0.0,0.0,jbo_111,jbo,A,A,1,5.442417710521792
P46,control,0.0,0.0,0.0,0.0,jbo_12,jbo,A,A,1,-1.3499267169490157
P46,control,0.0,0.0,0.0,0.0,jbo_26,jbo,B,A,0,1.3499267169490166
P46,control,0.0,0.0,0.0,0.0,jbo_30,jbo,A,A,1,3.7478219897473855
P46,control,0.0,0.0,0.0,0.0,jbo_39,jbo,A,B,0,-1.791759469228055
P46,control,0.0,0.0,0.0,0.0,jbo_44,jbo,A,A,1,4.189654742026424
P46,control,0.0,0.0,0.0,0.0,jbo_45,jbo,B,B,1,-0.5389965007326873
P46,control,0.0,0.0,0.0,0.0,jbo_47,jbo,B,B,1,1.3862943611198908
P46,control,0.0,0.0,0.0,0.0,jbo_54,jbo,A,A,1,4.595119850134589
P46,control,0.0,0.0,0.0,0.0,jbo_55,jbo,B,B,1,5.442417710521792
P46,control,0.0,0.0,0.0,0.0,jbo_63,jbo,B,B,1,5.98141421125448
P46,control,0.0,0.0,0.0,0.0,jbo_71,jbo,A,B,0,4.189654742026424
P47,intervention,0.0,0.0,0.0,1.0,Contracts_13,Contracts,A,A,1,0.6931471805599456
P47,intervention,0.0,0.0,0.0,1.0,Contracts_20,Contracts,A,A,1,0.44183275227903923
P47,intervention,0.0,0.0,0.0,1.0,Contracts_27,Contracts,B,B,1,0.8167611365271218
P47,intervention,0.0,0.0,0.0,1.0,Contracts_28,Contracts,B,B,1,0.8140679658882957
P47,intervention,0.0,0.0,0.0,1.0,Contracts_29,Contracts,B,A,0,1.0986122886681098
P47,intervention,0.0,0.0,0.0,1.0,Contracts_3,Contracts,A,A,1,1.0986122886681098
P47,intervention,0.0,0.0,0.0,1.0,Contracts_30,Contracts,A,A,1,0.646627164925052
P47,intervention,0.0,0.0,0.0,1.0,Contracts_36,Contracts,A,B,0,-0.6466271649250523
P47,intervention,0.0,0.0,0.0,1.0,Contracts_41,Contracts,A,A,1,0.6931471805599456
P47,intervention,0.0,0.0,0.0,1.0,Contracts_44,Contracts,B,B,1,0.6931471805599456
P47,intervention,0.0,0.0,0.0,1.0,Contracts_49,Contracts,B,B,1,1.5040773967762742
P47,intervention,0.0,0.0,0.0,1.0,Contracts_61,Contracts,A,B,0,0.6931471805599456
P47,intervention,0.0,0.0,0.0,1.0,Evidence_19,Evidence,A,A,1,0.6061358035703154
P47,intervention,0.0,0.0,0.0,1.0,Evidence_21,Evidence,B,A,0,-0.8472978603872034
P47,intervention,0.0,0.0,0.0,1.0,Evidence_36,Evidence,B,B,1,0.8472978603872034
P47,intervention,0.0,0.0,0.0,1.0,Evidence_37,Evidence,A,B,0,0.0
P47,intervention,0.0,0.0,0.0,1.0,Evidence_51,Evidence,A,A,1,-0.6931471805599455
P47,intervention,0.0,0.0,0.0,1.0,Evidence_53,Evidence,B,A,0,0.0
P47,intervention,0.0,0.0,0.0,1.0,Evidence_54,Evidence,B,B,1,0.6931471805599456
P47,intervention,0.0,0.0,0.0,1.0,Evidence_58,Evidence,A,A,1,0.8472978603872034
P47,intervention,0.0,0.0,0.0,1.0,Evidence_61,Evidence,B,B,1,-0.6061358035703157
P47,intervention,0.0,0.0,0.0,1.0,Evidence_64,Evidence,B,B,1,1.0986122886681102
P47,intervention,0.0,0.0,0.0,1.0,Evidence_69,Evidence,A,A,1,0.47957308026188616
P47,intervention,0.0,0.0,0.0,1.0,Evidence_9,Evidence,B,B,1,1.5040773967762742
P47,intervention,0.0,0.0,0.0,1.0,Surgery_15,Surgery,B,B,1,4.595119850134589
P47,intervention,0.0,0.0,0.0,1.0,Surgery_152,Surgery,A,A,1,0.6190392084062236
P47,intervention,0.0,0.0,0.0,1.0,Surgery_225,Surgery,B,B,1,0.2006706954621514
P47,intervention,0.0,0.0,0.0,1.0,Surgery_229,Surgery,A,A,1,4.595119850134589
P47,intervention,0.0,0.0,0.0,1.0,Surgery_249,Surgery,B,B,1,4.595119850134589
P47,intervention,0.0,0.0,0.0,1.0,Surgery_25,Surgery,B,B,1,0.8979415932059583
P47,intervention,0.0,0.0,0.0,1.0,Surgery_265,Surgery,A,B,0,-1.0986122886681098
P47,intervention,0.0,0.0,0.0,1.0,Surgery_280,Surgery,B,B,1,4.595119850134589
P47,intervention,0.0,0.0,0.0,1.0,Surgery_283_flipped,Surgery,B,A,0,0.7081850579244856
P47,intervention,0.0,0.0,0.0,1.0,Surgery_50,Surgery,B,A,0,4.189654742026424
P47,intervention,0.0,0.0,0.0,1.0,Surgery_62,Surgery,A,A,1,1.3862943611198908
P47,intervention,0.0,0.0,0.0,1.0,Surgery_84,Surgery,A,A,1,1.0986122886681098
P47,intervention,0.0,0.0,0.0,1.0,jbo_111,jbo,A,A,1,1.0986122886681098
P47,intervention,0.0,0.0,0.0,1.0,jbo_12,jbo,A,A,1,4.595119850134589
P47,intervention,0.0,0.0,0.0,1.0,jbo_26,jbo,B,A,0,0.8472978603872034
P47,intervention,0.0,0.0,0.0,1.0,jbo_30,jbo,A,A,1,4.595119850134589
P47,intervention,0.0,0.0,0.0,1.0,jbo_39,jbo,A,B,0,0.6190392084062236
P47,intervention,0.0,0.0,0.0,1.0,jbo_44,jbo,A,A,1,4.595119850134589
P47,intervention,0.0,0.0,0.0,1.0,jbo_45,jbo,B,B,1,0.8472978603872034
P47,intervention,0.0,0.0,0.0,1.0,jbo_47,jbo,B,B,1,-2.19722457733622
P47,intervention,0.0,0.0,0.0,1.0,jbo_54,jbo,A,A,1,0.4054651081081642
P47,intervention,0.0,0.0,0.0,1.0,jbo_55,jbo,B,B,1,1.0986122886681098
P47,intervention,0.0,0.0,0.0,1.0,jbo_63,jbo,B,B,1,1.7346010553881064
P47,intervention,0.0,0.0,0.0,1.0,jbo_71,jbo,A,B,0,-0.4054651081081643
P48,control,0.0,0.0,0.0,0.0,Contracts_13,Contracts,A,A,1,3.208825489014698
P48,control,0.0,0.0,0.0,0.0,Contracts_20,Contracts,A,A,1,4.595119850134589
P48,control,0.0,0.0,0.0,0.0,Contracts_27,Contracts,B,B,1,0.0
P48,control,0.0,0.0,0.0,0.0,Contracts_28,Contracts,B,B,1,6.329720905522695
P48,control,0.0,0.0,0.0,0.0,Contracts_29,Contracts,B,A,0,0.0
P48,control,0.0,0.0,0.0,0.0,Contracts_3,Contracts,A,A,1,3.7478219897473855
P48,control,0.0,0.0,0.0,0.0,Contracts_30,Contracts,A,A,1,3.208825489014698
P48,control,0.0,0.0,0.0,0.0,Contracts_36,Contracts,A,B,0,4.595119850134589
P48,control,0.0,0.0,0.0,0.0,Contracts_41,Contracts,A,A,1,5.442417710521792
P48,control,0.0,0.0,0.0,0.0,Contracts_44,Contracts,B,B,1,4.189654742026424
P48,control,0.0,0.0,0.0,0.0,Contracts_49,Contracts,B,B,1,9.190239700269178
P48,control,0.0,0.0,0.0,0.0,Contracts_61,Contracts,A,B,0,3.7478219897473855
P48,control,0.0,0.0,0.0,0.0,Evidence_19,Evidence,A,A,1,3.208825489014698
P48,control,0.0,0.0,0.0,0.0,Evidence_21,Evidence,B,A,0,0.0
P48,control,0.0,0.0,0.0,0.0,Evidence_36,Evidence,B,B,1,3.7478219897473855
P48,control,0.0,0.0,0.0,0.0,Evidence_37,Evidence,A,B,0,4.595119850134589
P48,control,0.0,0.0,0.0,0.0,Evidence_51,Evidence,A,A,1,4.189654742026424
P48,control,0.0,0.0,0.0,0.0,Evidence_53,Evidence,B,A,0,4.595119850134589
P48,control,0.0,0.0,0.0,0.0,Evidence_54,Evidence,B,B,1,0.0
P48,control,0.0,0.0,0.0,0.0,Evidence_58,Evidence,A,A,1,3.208825489014698
P48,control,0.0,0.0,0.0,0.0,Evidence_61,Evidence,B,B,1,4.595119850134589
P48,control,0.0,0.0,0.0,0.0,Evidence_64,Evidence,B,B,1,0.0
P48,control,0.0,0.0,0.0,0.0,Evidence_69,Evidence,A,A,1,3.208825489014698
P48,control,0.0,0.0,0.0,0.0,Evidence_9,Evidence,B,B,1,9.190239700269178
P48,control,0.0,0.0,0.0,0.0,Surgery_15,Surgery,B,B,1,4.595119850134589
P48,control,0.0,0.0,0.0,0.0,Surgery_152,Surgery,A,A,1,0.0
P48,control,0.0,0.0,0.0,0.0,Surgery_225,Surgery,B,B,1,4.595119850134589
P48,control,0.0,0.0,0.0,0.0,Surgery_229,Surgery,A,A,1,0.0
P48,control,0.0,0.0,0.0,0.0,Surgery_249,Surgery,B,B,1,4.189654742026424
P48,control,0.0,0.0,0.0,0.0,Surgery_25,Surgery,B,B,1,5.98141421125448
P48,control,0.0,0.0,0.0,0.0,Surgery_265,Surgery,A,B,0,5.442417710521793
P48,control,0.0,0.0,0.0,0.0,Surgery_280,Surgery,B,B,1,0.0
P48,control,0.0,0.0,0.0,0.0,Surgery_283_flipped,Surgery,B,A,0,0.0
P48,control,0.0,0.0,0.0,0.0,Surgery_50,Surgery,B,A,0,4.595119850134589
P48,control,0.0,0.0,0.0,0.0,Surgery_62,Surgery,A,A,1,4.595119850134589
P48,control,0.0,0.0,0.0,0.0,Surgery_84,Surgery,A,A,1,9.190239700269178
P48,control,0.0,0.0,0.0,0.0,jbo_111,jbo,A,A,1,0.4054651081081642
P48,control,0.0,0.0,0.0,0.0,jbo_12,jbo,A,A,1,4.595119850134589
P48,control,0.0,0.0,0.0,0.0,jbo_26,jbo,B,A,0,4.595119850134589
P48,control,0.0,0.0,0.0,0.0,jbo_30,jbo,A,A,1,4.595119850134589
P48,control,0.0,0.0,0.0,0.0,jbo_39,jbo,A,B,0,4.595119850134589
P48,control,0.0,0.0,0.0,0.0,jbo_44,jbo,A,A,1,0.0
P48,control,0.0,0.0,0.0,0.0,jbo_45,jbo,B,B,1,4.595119850134589
P48,control,0.0,0.0,0.0,0.0,jbo_47,jbo,B,B,1,4.595119850134589
P48,control,0.0,0.0,0.0,0.0,jbo_54,jbo,A,A,1,4.595119850134589
P48,control,0.0,0.0,0.0,0.0,jbo_55,jbo,B,B,1,4.595119850134589
P48,control,0.0,0.0,0.0,0.0,jbo_63,jbo,B,B,1,4.595119850134589
P48,control,0.0,0.0,0.0,0.0,jbo_71,jbo,A,B,0,4.595119850134589
P49,control,0.0,1.0,0.0,1.0,Contracts_13,Contracts,A,A,1,1.1155618469818829
P49,control,0.0,1.0,0.0,1.0,Contracts_20,Contracts,A,A,1,1.1155618469818829
P49,control,0.0,1.0,0.0,1.0,Contracts_27,Contracts,B,B,1,0.8472978603872034
P49,control,0.0,1.0,0.0,1.0,Contracts_28,Contracts,B,B,1,0.8109302162163285
P49,control,0.0,1.0,0.0,1.0,Contracts_29,Contracts,B,A,0,0.4054651081081642
P49,control,0.0,1.0,0.0,1.0,Contracts_3,Contracts,A,A,1,0.779381858481403
P49,control,0.0,1.0,0.0,1.0,Contracts_30,Contracts,A,A,1,0.6931471805599456
P49,control,0.0,1.0,0.0,1.0,Contracts_36,Contracts,A,B,0,0.6190392084062236
P49,control,0.0,1.0,0.0,1.0,Contracts_41,Contracts,A,A,1,1.7917594692280558
P49,control,0.0,1.0,0.0,1.0,Contracts_44,Contracts,B,B,1,-1.504077396776274
P49,control,0.0,1.0,0.0,1.0,Contracts_49,Contracts,B,B,1,1.1155618469818829
P49,control,0.0,1.0,0.0,1.0,Contracts_61,Contracts,A,B,0,-0.21357410029805923
P49,control,0.0,1.0,0.0,1.0,Evidence_19,Evidence,A,A,1,1.0986122886681098
P49,control,0.0,1.0,0.0,1.0,Evidence_21,Evidence,B,A,0,0.8472978603872034
P49,control,0.0,1.0,0.0,1.0,Evidence_36,Evidence,B,B,1,0.8979415932059583
P49,control,0.0,1.0,0.0,1.0,Evidence_37,Evidence,A,B,0,1.024504316514388
P49,control,0.0,1.0,0.0,1.0,Evidence_51,Evidence,A,A,1,0.6190392084062236
P49,control,0.0,1.0,0.0,1.0,Evidence_53,Evidence,B,A,0,0.9808292530117266
P49,control,0.0,1.0,0.0,1.0,Evidence_54,Evidence,B,B,1,0.6931471805599456
P49,control,0.0,1.0,0.0,1.0,Evidence_58,Evidence,A,A,1,0.8472978603872034
P49,control,0.0,1.0,0.0,1.0,Evidence_61,Evidence,B,B,1,1.3862943611198908
P49,control,0.0,1.0,0.0,1.0,Evidence_64,Evidence,B,B,1,0.4054651081081642
P49,control,0.0,1.0,0.0,1.0,Evidence_69,Evidence,A,A,1,0.6931471805599456
P49,control,0.0,1.0,0.0,1.0,Evidence_9,Evidence,B,B,1,0.8472978603872034
P49,control,0.0,1.0,0.0,1.0,Surgery_15,Surgery,B,B,1,1.0986122886681098
P49,control,0.0,1.0,0.0,1.0,Surgery_152,Surgery,A,A,1,1.586965056582042
P49,control,0.0,1.0,0.0,1.0,Surgery_225,Surgery,B,B,1,0.8472978603872034
P49,control,0.0,1.0,0.0,1.0,Surgery_229,Surgery,A,A,1,1.1856236656577395
P49,control,0.0,1.0,0.0,1.0,Surgery_249,Surgery,B,B,1,0.8472978603872034
P49,control,0.0,1.0,0.0,1.0,Surgery_25,Surgery,B,B,1,1.7917594692280558
P49,control,0.0,1.0,0.0,1.0,Surgery_265,Surgery,A,B,0,0.8109302162163285
P49,control,0.0,1.0,0.0,1.0,Surgery_280,Surgery,B,B,1,4.595119850134589
P49,control,0.0,1.0,0.0,1.0,Surgery_283_flipped,Surgery,B,A,0,0.6190392084062236
P49,control,0.0,1.0,0.0,1.0,Surgery_50,Surgery,B,A,0,0.8472978603872034
P49,control,0.0,1.0,0.0,1.0,Surgery_62,Surgery,A,A,1,1.0986122886681098
P49,control,0.0,1.0,0.0,1.0,Surgery_84,Surgery,A,A,1,1.0986122886681098
P49,control,0.0,1.0,0.0,1.0,jbo_111,jbo,A,A,1,0.4054651081081642
P49,control,0.0,1.0,0.0,1.0,jbo_12,jbo,A,A,1,0.6190392084062236
P49,control,0.0,1.0,0.0,1.0,jbo_26,jbo,B,A,0,0.4054651081081642
P49,control,0.0,1.0,0.0,1.0,jbo_30,jbo,A,A,1,1.7346010553881064
P49,control,0.0,1.0,0.0,1.0,jbo_39,jbo,A,B,0,0.4054651081081642
P49,control,0.0,1.0,0.0,1.0,jbo_44,jbo,A,A,1,1.0986122886681098
P49,control,0.0,1.0,0.0,1.0,jbo_45,jbo,B,B,1,0.8472978603872034
P49,control,0.0,1.0,0.0,1.0,jbo_47,jbo,B,B,1,-0.2006706954621513
P49,control,0.0,1.0,0.0,1.0,jbo_54,jbo,A,A,1,0.8472978603872034
P49,control,0.0,1.0,0.0,1.0,jbo_55,jbo,B,B,1,0.4054651081081642
P49,control,0.0,1.0,0.0,1.0,jbo_63,jbo,B,B,1,0.8472978603872034
P49,control,0.0,1.0,0.0,1.0,jbo_71,jbo,A,B,0,0.8472978603872034
P5,intervention,0.0,0.0,0.0,1.0,Contracts_13,Contracts,A,A,1,3.496507561466479
P5,intervention,0.0,0.0,0.0,1.0,Contracts_20,Contracts,A,A,1,3.7478219897473855
P5,intervention,0.0,0.0,0.0,1.0,Contracts_27,Contracts,B,B,1,0.0
P5,intervention,0.0,0.0,0.0,1.0,Contracts_28,Contracts,B,B,1,-3.208825489014698
P5,intervention,0.0,0.0,0.0,1.0,Contracts_29,Contracts,B,A,0,0.0
P5,intervention,0.0,0.0,0.0,1.0,Contracts_3,Contracts,A,A,1,3.7478219897473855
P5,intervention,0.0,0.0,0.0,1.0,Contracts_30,Contracts,A,A,1,3.496507561466479
P5,intervention,0.0,0.0,0.0,1.0,Contracts_36,Contracts,A,B,0,0.6190392084062235
P5,intervention,0.0,0.0,0.0,1.0,Contracts_41,Contracts,A,A,1,3.7478219897473855
P5,intervention,0.0,0.0,0.0,1.0,Contracts_44,Contracts,B,B,1,2.397895272798369
P5,intervention,0.0,0.0,0.0,1.0,Contracts_49,Contracts,B,B,1,3.7478219897473855
P5,intervention,0.0,0.0,0.0,1.0,Contracts_61,Contracts,A,B,0,4.595119850134589
P5,intervention,0.0,0.0,0.0,1.0,Evidence_19,Evidence,A,A,1,0.8472978603872036
P5,intervention,0.0,0.0,0.0,1.0,Evidence_21,Evidence,B,A,0,2.8605187947464827
P5,intervention,0.0,0.0,0.0,1.0,Evidence_36,Evidence,B,B,1,1.0986122886681102
P5,intervention,0.0,0.0,0.0,1.0,Evidence_37,Evidence,A,B,0,3.7478219897473855
P5,intervention,0.0,0.0,0.0,1.0,Evidence_51,Evidence,A,A,1,0.4054651081081642
P5,intervention,0.0,0.0,0.0,1.0,Evidence_53,Evidence,B,A,0,3.496507561466479
P5,intervention,0.0,0.0,0.0,1.0,Evidence_54,Evidence,B,B,1,-0.44183275227903923
P5,intervention,0.0,0.0,0.0,1.0,Evidence_58,Evidence,A,A,1,2.19722457733622
P5,intervention,0.0,0.0,0.0,1.0,Evidence_61,Evidence,B,B,1,3.496507561466479
P5,intervention,0.0,0.0,0.0,1.0,Evidence_64,Evidence,B,B,1,2.325399770760216
P5,intervention,0.0,0.0,0.0,1.0,Evidence_69,Evidence,A,A,1,4.189654742026424
P5,intervention,0.0,0.0,0.0,1.0,Evidence_9,Evidence,B,B,1,3.583518938456111
P5,intervention,0.0,0.0,0.0,1.0,Surgery_15,Surgery,B,B,1,4.595119850134589
P5,intervention,0.0,0.0,0.0,1.0,Surgery_152,Surgery,A,A,1,3.976080641728365
P5,intervention,0.0,0.0,0.0,1.0,Surgery_225,Surgery,B,B,1,0.8472978603872034
P5,intervention,0.0,0.0,0.0,1.0,Surgery_229,Surgery,A,A,1,3.976080641728365
P5,intervention,0.0,0.0,0.0,1.0,Surgery_249,Surgery,B,B,1,4.595119850134589
P5,intervention,0.0,0.0,0.0,1.0,Surgery_25,Surgery,B,B,1,4.595119850134589
P5,intervention,0.0,0.0,0.0,1.0,Surgery_265,Surgery,A,B,0,5.98141421125448
P5,intervention,0.0,0.0,0.0,1.0,Surgery_280,Surgery,B,B,1,2.8605187947464827
P5,intervention,0.0,0.0,0.0,1.0,Surgery_283_flipped,Surgery,B,A,0,4.595119850134589
P5,intervention,0.0,0.0,0.0,1.0,Surgery_50,Surgery,B,A,0,2.19722457733622
P5,intervention,0.0,0.0,0.0,1.0,Surgery_62,Surgery,A,A,1,1.7346010553881064
P5,intervention,0.0,0.0,0.0,1.0,Surgery_84,Surgery,A,A,1,4.595119850134589
P5,intervention,0.0,0.0,0.0,1.0,jbo_111,jbo,A,A,1,4.595119850134589
P5,intervention,0.0,0.0,0.0,1.0,jbo_12,jbo,A,A,1,2.94443897916644
P5,intervention,0.0,0.0,0.0,1.0,jbo_26,jbo,B,A,0,-1.7346010553881062
P5,intervention,0.0,0.0,0.0,1.0,jbo_30,jbo,A,A,1,4.595119850134589
P5,intervention,0.0,0.0,0.0,1.0,jbo_39,jbo,A,B,0,-0.8472978603872036
P5,intervention,0.0,0.0,0.0,1.0,jbo_44,jbo,A,A,1,0.0
P5,intervention,0.0,0.0,0.0,1.0,jbo_45,jbo,B,B,1,1.3862943611198908
P5,intervention,0.0,0.0,0.0,1.0,jbo_47,jbo,B,B,1,4.595119850134589
P5,intervention,0.0,0.0,0.0,1.0,jbo_54,jbo,A,A,1,0.0
P5,intervention,0.0,0.0,0.0,1.0,jbo_55,jbo,B,B,1,-0.6190392084062235
P5,intervention,0.0,0.0,0.0,1.0,jbo_63,jbo,B,B,1,4.595119850134589
P5,intervention,0.0,0.0,0.0,1.0,jbo_71,jbo,A,B,0,2.94443897916644
P50,control,1.0,0.0,0.0,1.0,Contracts_13,Contracts,A,A,1,1.7917594692280558
P50,control,1.0,0.0,0.0,1.0,Contracts_20,Contracts,A,A,1,2.0971411187792364
P50,control,1.0,0.0,0.0,1.0,Contracts_27,Contracts,B,B,1,1.7917594692280558
P50,control,1.0,0.0,0.0,1.0,Contracts_28,Contracts,B,B,1,1.5781853689299963
P50,control,1.0,0.0,0.0,1.0,Contracts_29,Contracts,B,A,0,2.2335922215070942
P50,control,1.0,0.0,0.0,1.0,Contracts_3,Contracts,A,A,1,2.0971411187792364
P50,control,1.0,0.0,0.0,1.0,Contracts_30,Contracts,A,A,1,2.3978952727983707
P50,control,1.0,0.0,0.0,1.0,Contracts_36,Contracts,A,B,0,1.5040773967762742
P50,control,1.0,0.0,0.0,1.0,Contracts_41,Contracts,A,A,1,1.7917594692280558
P50,control,1.0,0.0,0.0,1.0,Contracts_44,Contracts,B,B,1,1.7917594692280558
P50,control,1.0,0.0,0.0,1.0,Contracts_49,Contracts,B,B,1,1.791759469228055
P50,control,1.0,0.0,0.0,1.0,Contracts_61,Contracts,A,B,0,1.791759469228055
P50,control,1.0,0.0,0.0,1.0,Evidence_19,Evidence,A,A,1,1.3291359472799422
P50,control,1.0,0.0,0.0,1.0,Evidence_21,Evidence,B,A,0,1.3291359472799422
P50,control,1.0,0.0,0.0,1.0,Evidence_36,Evidence,B,B,1,1.5781853689299963
P50,control,1.0,0.0,0.0,1.0,Evidence_37,Evidence,A,B,0,2.1400661634962708
P50,control,1.0,0.0,0.0,1.0,Evidence_51,Evidence,A,A,1,2.19722457733622
P50,control,1.0,0.0,0.0,1.0,Evidence_53,Evidence,B,A,0,1.791759469228055
P50,control,1.0,0.0,0.0,1.0,Evidence_54,Evidence,B,B,1,1.3499267169490166
P50,control,1.0,0.0,0.0,1.0,Evidence_58,Evidence,A,A,1,-0.6931471805599455
P50,control,1.0,0.0,0.0,1.0,Evidence_61,Evidence,B,B,1,2.1400661634962708
P50,control,1.0,0.0,0.0,1.0,Evidence_64,Evidence,B,B,1,1.3499267169490166
P50,control,1.0,0.0,0.0,1.0,Evidence_69,Evidence,A,A,1,2.602689685444384
P50,control,1.0,0.0,0.0,1.0,Evidence_9,Evidence,B,B,1,1.7917594692280558
P50,control,1.0,0.0,0.0,1.0,Surgery_15,Surgery,B,B,1,1.7917594692280558
P50,control,1.0,0.0,0.0,1.0,Surgery_152,Surgery,A,A,1,2.19722457733622
P50,control,1.0,0.0,0.0,1.0,Surgery_225,Surgery,B,B,1,2.5389738710582757
P50,control,1.0,0.0,0.0,1.0,Surgery_229,Surgery,A,A,1,1.9965538818740687
P50,control,1.0,0.0,0.0,1.0,Surgery_249,Surgery,B,B,1,2.602689685444384
P50,control,1.0,0.0,0.0,1.0,Surgery_25,Surgery,B,B,1,2.397895272798371
P50,control,1.0,0.0,0.0,1.0,Surgery_265,Surgery,A,B,0,3.0445224377234235
P50,control,1.0,0.0,0.0,1.0,Surgery_280,Surgery,B,B,1,2.5389738710582757
P50,control,1.0,0.0,0.0,1.0,Surgery_283_flipped,Surgery,B,A,0,1.3499267169490166
P50,control,1.0,0.0,0.0,1.0,Surgery_50,Surgery,B,A,0,2.5389738710582757
P50,control,1.0,0.0,0.0,1.0,Surgery_62,Surgery,A,A,1,2.19722457733622
P50,control,1.0,0.0,0.0,1.0,Surgery_84,Surgery,A,A,1,1.7346010553881064
P50,control,1.0,0.0,0.0,1.0,jbo_111,jbo,A,A,1,1.3862943611198908
P50,control,1.0,0.0,0.0,1.0,jbo_12,jbo,A,A,1,-0.8472978603872036
P50,control,1.0,0.0,0.0,1.0,jbo_26,jbo,B,A,0,1.3862943611198908
P50,control,1.0,0.0,0.0,1.0,jbo_30,jbo,A,A,1,2.19722457733622
P50,control,1.0,0.0,0.0,1.0,jbo_39,jbo,A,B,0,1.3862943611198908
P50,control,1.0,0.0,0.0,1.0,jbo_44,jbo,A,A,1,0.6190392084062236
P50,control,1.0,0.0,0.0,1.0,jbo_45,jbo,B,B,1,1.3862943611198908
P50,control,1.0,0.0,0.0,1.0,jbo_47,jbo,B,B,1,1.7346010553881064
P50,control,1.0,0.0,0.0,1.0,jbo_54,jbo,A,A,1,2.19722457733622
P50,control,1.0,0.0,0.0,1.0,jbo_55,jbo,B,B,1,-1.3862943611198908
P50,control,1.0,0.0,0.0,1.0,jbo_63,jbo,B,B,1,2.19722457733622
P50,control,1.0,0.0,0.0,1.0,jbo_71,jbo,A,B,0,1.3862943611198908
P52,intervention,0.0,0.0,0.0,1.0,Contracts_13,Contracts,A,A,1,1.0986122886681098
P52,intervention,0.0,0.0,0.0,1.0,Contracts_20,Contracts,A,A,1,0.4054651081081642
P52,intervention,0.0,0.0,0.0,1.0,Contracts_27,Contracts,B,B,1,0.0
P52,intervention,0.0,0.0,0.0,1.0,Contracts_28,Contracts,B,B,1,4.595119850134589
P52,intervention,0.0,0.0,0.0,1.0,Contracts_29,Contracts,B,A,0,1.0986122886681098
P52,intervention,0.0,0.0,0.0,1.0,Contracts_3,Contracts,A,A,1,1.3862943611198908
P52,intervention,0.0,0.0,0.0,1.0,Contracts_30,Contracts,A,A,1,1.0986122886681098
P52,intervention,0.0,0.0,0.0,1.0,Contracts_36,Contracts,A,B,0,0.0
P52,intervention,0.0,0.0,0.0,1.0,Contracts_41,Contracts,A,A,1,2.94443897916644
P52,intervention,0.0,0.0,0.0,1.0,Contracts_44,Contracts,B,B,1,1.7346010553881064
P52,intervention,0.0,0.0,0.0,1.0,Contracts_49,Contracts,B,B,1,2.19722457733622
P52,intervention,0.0,0.0,0.0,1.0,Contracts_61,Contracts,A,B,0,1.0986122886681098
